8171039;29,5
8171111;29,5
8171089;29,5
8171135;29,5
8171230;29,5
8171211;29,5
8171233;29,5
8171236;29,5
8171164;29,5
8171130;29,5
8171298;29,5
8171318;29,5
8171386;29,5
8171240;29,5
8171247;29,5
8171280;29,5
8171221;29,5
8171189;29,5
8171172;29,5
8171096;29,5
8170978;29,5
8171111;29,5
8171113;29,5
8171094;29,5
8171172;29,5
8171234;29,5
8171181;29,5
8171124;29,5
8171167;29,5
8171234;29,5
8171227;29,5
8171283;29,5
8171391;29,5
8171317;29,5
8171182;29,5
8171170;29,5
