8282132;3,8
8282189;3,8
8282139;3,8
8282233;3,8
8282193;3,8
8282119;3,8
8282045;3,8
8282043;3,8
8281997;3,8
8282058;3,8
8282025;3,8
8282051;3,8
8282095;3,8
8282060;3,8
8282083;3,8
8282106;3,8
8282098;3,8
8282087;3,8
8282075;3,8
8282127;3,8
8282144;3,8
8282149;3,8
8282187;3,8
8282197;3,8
8282110;3,8
8282171;3,8
8282254;3,8
8282180;3,8
8282128;3,8
8282138;3,8
8282115;3,8
8282152;3,8
8282123;3,8
8282044;3,8
8282100;3,8
8282194;3,8
